id;name;geoid;geoname;value;datetime
1169;Generación medida Biogás;;;2450.213;2017-01-19T00:00:00+01:00
1169;Generación medida Biogás;;;2424.964;2017-01-20T00:00:00+01:00
1169;Generación medida Biogás;;;2478.281;2017-01-21T00:00:00+01:00
1169;Generación medida Biogás;;;2438.358;2017-01-22T00:00:00+01:00
1169;Generación medida Biogás;;;2317.014;2017-01-23T00:00:00+01:00
1169;Generación medida Biogás;;;2378.367;2017-01-24T00:00:00+01:00
1169;Generación medida Biogás;;;2512.208;2017-01-25T00:00:00+01:00
1169;Generación medida Biogás;;;2535.027;2017-01-26T00:00:00+01:00
1169;Generación medida Biogás;;;2494.794;2017-01-27T00:00:00+01:00
1169;Generación medida Biogás;;;2487.519;2017-01-28T00:00:00+01:00
1169;Generación medida Biogás;;;2482.138;2017-01-29T00:00:00+01:00
1169;Generación medida Biogás;;;2402.023;2017-01-30T00:00:00+01:00
1169;Generación medida Biogás;;;2458.936;2017-01-31T00:00:00+01:00
1169;Generación medida Biogás;;;2319.545;2017-02-01T00:00:00+01:00
1169;Generación medida Biogás;;;2352.875;2017-02-02T00:00:00+01:00
1169;Generación medida Biogás;;;2313.95;2017-02-03T00:00:00+01:00
1169;Generación medida Biogás;;;2098.039;2017-02-04T00:00:00+01:00
1169;Generación medida Biogás;;;1904.802;2017-02-05T00:00:00+01:00
1169;Generación medida Biogás;;;2019.909;2017-02-06T00:00:00+01:00
1169;Generación medida Biogás;;;2156.348;2017-02-07T00:00:00+01:00
1169;Generación medida Biogás;;;2170.153;2017-02-08T00:00:00+01:00
1169;Generación medida Biogás;;;2228.702;2017-02-09T00:00:00+01:00
1169;Generación medida Biogás;;;2238.129;2017-02-10T00:00:00+01:00
1169;Generación medida Biogás;;;2250.525;2017-02-11T00:00:00+01:00
1169;Generación medida Biogás;;;1983.778;2017-02-12T00:00:00+01:00
1169;Generación medida Biogás;;;2015.008;2017-02-13T00:00:00+01:00
1169;Generación medida Biogás;;;2173.072;2017-02-14T00:00:00+01:00
1169;Generación medida Biogás;;;2309.094;2017-02-15T00:00:00+01:00
1169;Generación medida Biogás;;;2348.914;2017-02-16T00:00:00+01:00
1169;Generación medida Biogás;;;2416.793;2017-02-17T00:00:00+01:00
1169;Generación medida Biogás;;;2416.86;2017-02-18T00:00:00+01:00
1169;Generación medida Biogás;;;2130.168;2017-02-19T00:00:00+01:00
1169;Generación medida Biogás;;;2143.982;2017-02-20T00:00:00+01:00
1169;Generación medida Biogás;;;2196.599;2017-02-21T00:00:00+01:00
1169;Generación medida Biogás;;;2224.018;2017-02-22T00:00:00+01:00
1169;Generación medida Biogás;;;2305.747;2017-02-23T00:00:00+01:00
1169;Generación medida Biogás;;;2329.371;2017-02-24T00:00:00+01:00
1169;Generación medida Biogás;;;2437.652;2017-02-25T00:00:00+01:00
1169;Generación medida Biogás;;;2399.067;2017-02-26T00:00:00+01:00
1169;Generación medida Biogás;;;2227.432;2017-02-27T00:00:00+01:00
1169;Generación medida Biogás;;;2187.014;2017-02-28T00:00:00+01:00
1169;Generación medida Biogás;;;2321.561;2017-03-01T00:00:00+01:00
1169;Generación medida Biogás;;;2444.132;2017-03-02T00:00:00+01:00
1169;Generación medida Biogás;;;2372.916;2017-03-03T00:00:00+01:00
1169;Generación medida Biogás;;;2282.812;2017-03-04T00:00:00+01:00
1169;Generación medida Biogás;;;2097.124;2017-03-05T00:00:00+01:00
1169;Generación medida Biogás;;;2165.256;2017-03-06T00:00:00+01:00
1169;Generación medida Biogás;;;2345.435;2017-03-07T00:00:00+01:00
1169;Generación medida Biogás;;;2231.565;2017-03-08T00:00:00+01:00
1169;Generación medida Biogás;;;2203.571;2017-03-09T00:00:00+01:00
1169;Generación medida Biogás;;;2346.586;2017-03-10T00:00:00+01:00
1169;Generación medida Biogás;;;2366.033;2017-03-11T00:00:00+01:00
1169;Generación medida Biogás;;;2009.541;2017-03-12T00:00:00+01:00
1169;Generación medida Biogás;;;2032.719;2017-03-13T00:00:00+01:00
1169;Generación medida Biogás;;;2130.13;2017-03-14T00:00:00+01:00
1169;Generación medida Biogás;;;2302.027;2017-03-15T00:00:00+01:00
1169;Generación medida Biogás;;;2447.55;2017-03-16T00:00:00+01:00
1169;Generación medida Biogás;;;2451.418;2017-03-17T00:00:00+01:00
1169;Generación medida Biogás;;;2484.523;2017-03-18T00:00:00+01:00
1169;Generación medida Biogás;;;2430.986;2017-03-19T00:00:00+01:00
1169;Generación medida Biogás;;;2309.267;2017-03-20T00:00:00+01:00
1169;Generación medida Biogás;;;2338.833;2017-03-21T00:00:00+01:00
1169;Generación medida Biogás;;;2252.967;2017-03-22T00:00:00+01:00
1169;Generación medida Biogás;;;2354.549;2017-03-23T00:00:00+01:00
1169;Generación medida Biogás;;;2370.186;2017-03-24T00:00:00+01:00
1169;Generación medida Biogás;;;2175.556;2017-03-25T00:00:00+01:00
1169;Generación medida Biogás;;;2017.731;2017-03-26T00:00:00+01:00
1169;Generación medida Biogás;;;2076.844;2017-03-27T00:00:00+02:00
1169;Generación medida Biogás;;;2270.421;2017-03-28T00:00:00+02:00
1169;Generación medida Biogás;;;2260.229;2017-03-29T00:00:00+02:00
1169;Generación medida Biogás;;;2279.836;2017-03-30T00:00:00+02:00
1169;Generación medida Biogás;;;2274.473;2017-03-31T00:00:00+02:00
1169;Generación medida Biogás;;;2203.304;2017-04-01T00:00:00+02:00
1169;Generación medida Biogás;;;2089.506;2017-04-02T00:00:00+02:00
1169;Generación medida Biogás;;;2055.54;2017-04-03T00:00:00+02:00
1169;Generación medida Biogás;;;2117.196;2017-04-04T00:00:00+02:00
1169;Generación medida Biogás;;;1954.148;2017-04-05T00:00:00+02:00
1169;Generación medida Biogás;;;2090.851;2017-04-06T00:00:00+02:00
1169;Generación medida Biogás;;;2304.194;2017-04-07T00:00:00+02:00
1169;Generación medida Biogás;;;2445.616;2017-04-08T00:00:00+02:00
1169;Generación medida Biogás;;;2343.015;2017-04-09T00:00:00+02:00
1169;Generación medida Biogás;;;2275.939;2017-04-10T00:00:00+02:00
1169;Generación medida Biogás;;;2368.859;2017-04-11T00:00:00+02:00
1169;Generación medida Biogás;;;2460.338;2017-04-12T00:00:00+02:00
1169;Generación medida Biogás;;;2481.804;2017-04-13T00:00:00+02:00
1169;Generación medida Biogás;;;2354.63;2017-04-14T00:00:00+02:00
1169;Generación medida Biogás;;;2235.139;2017-04-15T00:00:00+02:00
1169;Generación medida Biogás;;;2077.45;2017-04-16T00:00:00+02:00
1169;Generación medida Biogás;;;2140.246;2017-04-17T00:00:00+02:00
1169;Generación medida Biogás;;;2188.22;2017-04-18T00:00:00+02:00
1169;Generación medida Biogás;;;2236.065;2017-04-19T00:00:00+02:00
1169;Generación medida Biogás;;;2080.425;2017-04-20T00:00:00+02:00
1169;Generación medida Biogás;;;2269.38;2017-04-21T00:00:00+02:00
1169;Generación medida Biogás;;;2292.193;2017-04-22T00:00:00+02:00
1169;Generación medida Biogás;;;2333.051;2017-04-23T00:00:00+02:00
1169;Generación medida Biogás;;;2210.275;2017-04-24T00:00:00+02:00
1169;Generación medida Biogás;;;2262.382;2017-04-25T00:00:00+02:00
1169;Generación medida Biogás;;;2278.827;2017-04-26T00:00:00+02:00
1169;Generación medida Biogás;;;2262.883;2017-04-27T00:00:00+02:00
1169;Generación medida Biogás;;;2243.819;2017-04-28T00:00:00+02:00
1169;Generación medida Biogás;;;2259.854;2017-04-29T00:00:00+02:00
1169;Generación medida Biogás;;;2032.759;2017-04-30T00:00:00+02:00
1169;Generación medida Biogás;;;2104.504;2017-05-01T00:00:00+02:00
1169;Generación medida Biogás;;;2163.985;2017-05-02T00:00:00+02:00
1169;Generación medida Biogás;;;2153.599;2017-05-03T00:00:00+02:00
1169;Generación medida Biogás;;;2181.379;2017-05-04T00:00:00+02:00
1169;Generación medida Biogás;;;2133.867;2017-05-05T00:00:00+02:00
1169;Generación medida Biogás;;;2272.431;2017-05-06T00:00:00+02:00
1169;Generación medida Biogás;;;2339.418;2017-05-07T00:00:00+02:00
1169;Generación medida Biogás;;;2249.49;2017-05-08T00:00:00+02:00
1169;Generación medida Biogás;;;2240.673;2017-05-09T00:00:00+02:00
1169;Generación medida Biogás;;;2357.623;2017-05-10T00:00:00+02:00
1169;Generación medida Biogás;;;2309.678;2017-05-11T00:00:00+02:00
1169;Generación medida Biogás;;;2419.993;2017-05-12T00:00:00+02:00
1169;Generación medida Biogás;;;2333.456;2017-05-13T00:00:00+02:00
1169;Generación medida Biogás;;;2342.595;2017-05-14T00:00:00+02:00
1169;Generación medida Biogás;;;2219.783;2017-05-15T00:00:00+02:00
1169;Generación medida Biogás;;;2310.905;2017-05-16T00:00:00+02:00
1169;Generación medida Biogás;;;2354.533;2017-05-17T00:00:00+02:00
1169;Generación medida Biogás;;;2165.631;2017-05-18T00:00:00+02:00
1169;Generación medida Biogás;;;2220.989;2017-05-19T00:00:00+02:00
1169;Generación medida Biogás;;;2339.021;2017-05-20T00:00:00+02:00
1169;Generación medida Biogás;;;2048.319;2017-05-21T00:00:00+02:00
1169;Generación medida Biogás;;;2035.583;2017-05-22T00:00:00+02:00
1169;Generación medida Biogás;;;2286.071;2017-05-23T00:00:00+02:00
1169;Generación medida Biogás;;;2299.497;2017-05-24T00:00:00+02:00
1169;Generación medida Biogás;;;2334.463;2017-05-25T00:00:00+02:00
1169;Generación medida Biogás;;;2396.303;2017-05-26T00:00:00+02:00
1169;Generación medida Biogás;;;2469.067;2017-05-27T00:00:00+02:00
1169;Generación medida Biogás;;;2350.043;2017-05-28T00:00:00+02:00
1169;Generación medida Biogás;;;2237.565;2017-05-29T00:00:00+02:00
1169;Generación medida Biogás;;;2289.927;2017-05-30T00:00:00+02:00
1169;Generación medida Biogás;;;2289.065;2017-05-31T00:00:00+02:00
1169;Generación medida Biogás;;;2335.772;2017-06-01T00:00:00+02:00
1169;Generación medida Biogás;;;2412.87;2017-06-02T00:00:00+02:00
1169;Generación medida Biogás;;;2431.481;2017-06-03T00:00:00+02:00
1169;Generación medida Biogás;;;2302.274;2017-06-04T00:00:00+02:00
1169;Generación medida Biogás;;;2207.124;2017-06-05T00:00:00+02:00
1169;Generación medida Biogás;;;2226.975;2017-06-06T00:00:00+02:00
1169;Generación medida Biogás;;;2283.53;2017-06-07T00:00:00+02:00
1169;Generación medida Biogás;;;2383.273;2017-06-08T00:00:00+02:00
1169;Generación medida Biogás;;;2392.354;2017-06-09T00:00:00+02:00
1169;Generación medida Biogás;;;2340.755;2017-06-10T00:00:00+02:00
1169;Generación medida Biogás;;;2272.177;2017-06-11T00:00:00+02:00
1169;Generación medida Biogás;;;2235.422;2017-06-12T00:00:00+02:00
1169;Generación medida Biogás;;;2317.932;2017-06-13T00:00:00+02:00
1169;Generación medida Biogás;;;2171.001;2017-06-14T00:00:00+02:00
1169;Generación medida Biogás;;;2237.78;2017-06-15T00:00:00+02:00
1169;Generación medida Biogás;;;2230.962;2017-06-16T00:00:00+02:00
1169;Generación medida Biogás;;;2222.382;2017-06-17T00:00:00+02:00
1169;Generación medida Biogás;;;2097.079;2017-06-18T00:00:00+02:00
1169;Generación medida Biogás;;;2036.727;2017-06-19T00:00:00+02:00
1169;Generación medida Biogás;;;2101.213;2017-06-20T00:00:00+02:00
1169;Generación medida Biogás;;;2104.385;2017-06-21T00:00:00+02:00
1169;Generación medida Biogás;;;2221.066;2017-06-22T00:00:00+02:00
1169;Generación medida Biogás;;;2329.438;2017-06-23T00:00:00+02:00
1169;Generación medida Biogás;;;2088.78;2017-06-24T00:00:00+02:00
1169;Generación medida Biogás;;;1974.294;2017-06-25T00:00:00+02:00
1169;Generación medida Biogás;;;1947.017;2017-06-26T00:00:00+02:00
1169;Generación medida Biogás;;;2096.929;2017-06-27T00:00:00+02:00
1169;Generación medida Biogás;;;2046.025;2017-06-28T00:00:00+02:00
1169;Generación medida Biogás;;;2086.156;2017-06-29T00:00:00+02:00
1169;Generación medida Biogás;;;2174.614;2017-06-30T00:00:00+02:00
1169;Generación medida Biogás;;;2196.77;2017-07-01T00:00:00+02:00
1169;Generación medida Biogás;;;2075.94;2017-07-02T00:00:00+02:00
1169;Generación medida Biogás;;;2053.776;2017-07-03T00:00:00+02:00
1169;Generación medida Biogás;;;2045.459;2017-07-04T00:00:00+02:00
1169;Generación medida Biogás;;;2017.663;2017-07-05T00:00:00+02:00
1169;Generación medida Biogás;;;2140.786;2017-07-06T00:00:00+02:00
1169;Generación medida Biogás;;;2131.624;2017-07-07T00:00:00+02:00
1169;Generación medida Biogás;;;2251.25;2017-07-08T00:00:00+02:00
1169;Generación medida Biogás;;;2057.432;2017-07-09T00:00:00+02:00
1169;Generación medida Biogás;;;1981.544;2017-07-10T00:00:00+02:00
1169;Generación medida Biogás;;;2105.493;2017-07-11T00:00:00+02:00
1169;Generación medida Biogás;;;2112.002;2017-07-12T00:00:00+02:00
1169;Generación medida Biogás;;;2124.71;2017-07-13T00:00:00+02:00
1169;Generación medida Biogás;;;2104.424;2017-07-14T00:00:00+02:00
1169;Generación medida Biogás;;;1994.232;2017-07-15T00:00:00+02:00
1169;Generación medida Biogás;;;1925.368;2017-07-16T00:00:00+02:00
1169;Generación medida Biogás;;;1978.233;2017-07-17T00:00:00+02:00
1169;Generación medida Biogás;;;2008.685;2017-07-18T00:00:00+02:00
1169;Generación medida Biogás;;;2160.447;2017-07-19T00:00:00+02:00
1169;Generación medida Biogás;;;2241.394;2017-07-20T00:00:00+02:00
1169;Generación medida Biogás;;;2359.808;2017-07-21T00:00:00+02:00
1169;Generación medida Biogás;;;2249.617;2017-07-22T00:00:00+02:00
1169;Generación medida Biogás;;;2007.8;2017-07-23T00:00:00+02:00
1169;Generación medida Biogás;;;1903.665;2017-07-24T00:00:00+02:00
1169;Generación medida Biogás;;;2073.861;2017-07-25T00:00:00+02:00
1169;Generación medida Biogás;;;2210.406;2017-07-26T00:00:00+02:00
1169;Generación medida Biogás;;;2156.294;2017-07-27T00:00:00+02:00
1169;Generación medida Biogás;;;2281.818;2017-07-28T00:00:00+02:00
1169;Generación medida Biogás;;;2264.709;2017-07-29T00:00:00+02:00
1169;Generación medida Biogás;;;2082.527;2017-07-30T00:00:00+02:00
1169;Generación medida Biogás;;;2058.559;2017-07-31T00:00:00+02:00
1169;Generación medida Biogás;;;2094.121;2017-08-01T00:00:00+02:00
1169;Generación medida Biogás;;;2078.136;2017-08-02T00:00:00+02:00
1169;Generación medida Biogás;;;2025.234;2017-08-03T00:00:00+02:00
1169;Generación medida Biogás;;;2030.62;2017-08-04T00:00:00+02:00
1169;Generación medida Biogás;;;2110.367;2017-08-05T00:00:00+02:00
1169;Generación medida Biogás;;;1981.32;2017-08-06T00:00:00+02:00
1169;Generación medida Biogás;;;1901.475;2017-08-07T00:00:00+02:00
1169;Generación medida Biogás;;;1933.116;2017-08-08T00:00:00+02:00
1169;Generación medida Biogás;;;2020.496;2017-08-09T00:00:00+02:00
1169;Generación medida Biogás;;;2022.235;2017-08-10T00:00:00+02:00
1169;Generación medida Biogás;;;2085.151;2017-08-11T00:00:00+02:00
1169;Generación medida Biogás;;;2068.107;2017-08-12T00:00:00+02:00
1169;Generación medida Biogás;;;1922.843;2017-08-13T00:00:00+02:00
1169;Generación medida Biogás;;;1888.318;2017-08-14T00:00:00+02:00
1169;Generación medida Biogás;;;1911.604;2017-08-15T00:00:00+02:00
1169;Generación medida Biogás;;;1825.475;2017-08-16T00:00:00+02:00
1169;Generación medida Biogás;;;1892.123;2017-08-17T00:00:00+02:00
1169;Generación medida Biogás;;;1946.94;2017-08-18T00:00:00+02:00
1169;Generación medida Biogás;;;2045.852;2017-08-19T00:00:00+02:00
1169;Generación medida Biogás;;;2071.398;2017-08-20T00:00:00+02:00
1169;Generación medida Biogás;;;1893.889;2017-08-21T00:00:00+02:00
1169;Generación medida Biogás;;;1921.396;2017-08-22T00:00:00+02:00
1169;Generación medida Biogás;;;1958.015;2017-08-23T00:00:00+02:00
1169;Generación medida Biogás;;;1947.108;2017-08-24T00:00:00+02:00
1169;Generación medida Biogás;;;2082.731;2017-08-25T00:00:00+02:00
1169;Generación medida Biogás;;;2026.145;2017-08-26T00:00:00+02:00
1169;Generación medida Biogás;;;2013.587;2017-08-27T00:00:00+02:00
1169;Generación medida Biogás;;;1976.011;2017-08-28T00:00:00+02:00
1169;Generación medida Biogás;;;2099.376;2017-08-29T00:00:00+02:00
1169;Generación medida Biogás;;;2121.214;2017-08-30T00:00:00+02:00
1169;Generación medida Biogás;;;2153.866;2017-08-31T00:00:00+02:00
1169;Generación medida Biogás;;;2182.35;2017-09-01T00:00:00+02:00
1169;Generación medida Biogás;;;2237.251;2017-09-02T00:00:00+02:00
1169;Generación medida Biogás;;;2002.176;2017-09-03T00:00:00+02:00
1169;Generación medida Biogás;;;1965.581;2017-09-04T00:00:00+02:00
1169;Generación medida Biogás;;;2045.818;2017-09-05T00:00:00+02:00
1169;Generación medida Biogás;;;2084.698;2017-09-06T00:00:00+02:00
1169;Generación medida Biogás;;;2029.917;2017-09-07T00:00:00+02:00
1169;Generación medida Biogás;;;2113.596;2017-09-08T00:00:00+02:00
1169;Generación medida Biogás;;;2205.285;2017-09-09T00:00:00+02:00
1169;Generación medida Biogás;;;2048.113;2017-09-10T00:00:00+02:00
1169;Generación medida Biogás;;;1954.777;2017-09-11T00:00:00+02:00
1169;Generación medida Biogás;;;2018.601;2017-09-12T00:00:00+02:00
1169;Generación medida Biogás;;;2125.047;2017-09-13T00:00:00+02:00
1169;Generación medida Biogás;;;2182.713;2017-09-14T00:00:00+02:00
1169;Generación medida Biogás;;;2212.237;2017-09-15T00:00:00+02:00
1169;Generación medida Biogás;;;2169.355;2017-09-16T00:00:00+02:00
1169;Generación medida Biogás;;;2066.094;2017-09-17T00:00:00+02:00
1169;Generación medida Biogás;;;2044.64;2017-09-18T00:00:00+02:00
1169;Generación medida Biogás;;;2111.809;2017-09-19T00:00:00+02:00
1169;Generación medida Biogás;;;2167.881;2017-09-20T00:00:00+02:00
1169;Generación medida Biogás;;;2170.068;2017-09-21T00:00:00+02:00
1169;Generación medida Biogás;;;2192.332;2017-09-22T00:00:00+02:00
1169;Generación medida Biogás;;;2164.474;2017-09-23T00:00:00+02:00
1169;Generación medida Biogás;;;2056.823;2017-09-24T00:00:00+02:00
1169;Generación medida Biogás;;;2090.178;2017-09-25T00:00:00+02:00
1169;Generación medida Biogás;;;2092.721;2017-09-26T00:00:00+02:00
1169;Generación medida Biogás;;;2105.283;2017-09-27T00:00:00+02:00
1169;Generación medida Biogás;;;2195.515;2017-09-28T00:00:00+02:00
1169;Generación medida Biogás;;;2255.778;2017-09-29T00:00:00+02:00
1169;Generación medida Biogás;;;2234.88;2017-09-30T00:00:00+02:00
1169;Generación medida Biogás;;;2131.569;2017-10-01T00:00:00+02:00
1169;Generación medida Biogás;;;2184.778;2017-10-02T00:00:00+02:00
1169;Generación medida Biogás;;;2242.61;2017-10-03T00:00:00+02:00
1169;Generación medida Biogás;;;2191.056;2017-10-04T00:00:00+02:00
1169;Generación medida Biogás;;;2305.831;2017-10-05T00:00:00+02:00
1169;Generación medida Biogás;;;2237.76;2017-10-06T00:00:00+02:00
1169;Generación medida Biogás;;;2240.414;2017-10-07T00:00:00+02:00
1169;Generación medida Biogás;;;2172.943;2017-10-08T00:00:00+02:00
1169;Generación medida Biogás;;;2224.655;2017-10-09T00:00:00+02:00
1169;Generación medida Biogás;;;2313.191;2017-10-10T00:00:00+02:00
1169;Generación medida Biogás;;;2374.409;2017-10-11T00:00:00+02:00
1169;Generación medida Biogás;;;2407.731;2017-10-12T00:00:00+02:00
1169;Generación medida Biogás;;;2382.298;2017-10-13T00:00:00+02:00
1169;Generación medida Biogás;;;2394.702;2017-10-14T00:00:00+02:00
1169;Generación medida Biogás;;;2149.864;2017-10-15T00:00:00+02:00
1169;Generación medida Biogás;;;2022.841;2017-10-16T00:00:00+02:00
1169;Generación medida Biogás;;;2248.347;2017-10-17T00:00:00+02:00
1169;Generación medida Biogás;;;2318.581;2017-10-18T00:00:00+02:00
1169;Generación medida Biogás;;;2424.4;2017-10-19T00:00:00+02:00
1169;Generación medida Biogás;;;2336.834;2017-10-20T00:00:00+02:00
1169;Generación medida Biogás;;;2215.602;2017-10-21T00:00:00+02:00
1169;Generación medida Biogás;;;2035.971;2017-10-22T00:00:00+02:00
1169;Generación medida Biogás;;;2009.214;2017-10-23T00:00:00+02:00
1169;Generación medida Biogás;;;2131.876;2017-10-24T00:00:00+02:00
1169;Generación medida Biogás;;;2123.538;2017-10-25T00:00:00+02:00
1169;Generación medida Biogás;;;2151.843;2017-10-26T00:00:00+02:00
1169;Generación medida Biogás;;;2230.012;2017-10-27T00:00:00+02:00
1169;Generación medida Biogás;;;2223.032;2017-10-28T00:00:00+02:00
1169;Generación medida Biogás;;;2226.208;2017-10-29T00:00:00+02:00
1169;Generación medida Biogás;;;2052.001;2017-10-30T00:00:00+01:00
1169;Generación medida Biogás;;;2084.659;2017-10-31T00:00:00+01:00
1169;Generación medida Biogás;;;2158.993;2017-11-01T00:00:00+01:00
1169;Generación medida Biogás;;;2019.872;2017-11-02T00:00:00+01:00
1169;Generación medida Biogás;;;2061.901;2017-11-03T00:00:00+01:00
1169;Generación medida Biogás;;;2039.753;2017-11-04T00:00:00+01:00
1169;Generación medida Biogás;;;2006.878;2017-11-05T00:00:00+01:00
1169;Generación medida Biogás;;;1975.499;2017-11-06T00:00:00+01:00
1169;Generación medida Biogás;;;2000.079;2017-11-07T00:00:00+01:00
1169;Generación medida Biogás;;;2016.439;2017-11-08T00:00:00+01:00
1169;Generación medida Biogás;;;2052.526;2017-11-09T00:00:00+01:00
1169;Generación medida Biogás;;;2137.407;2017-11-10T00:00:00+01:00
1169;Generación medida Biogás;;;2132.823;2017-11-11T00:00:00+01:00
1169;Generación medida Biogás;;;2065.201;2017-11-12T00:00:00+01:00
1169;Generación medida Biogás;;;1952.28;2017-11-13T00:00:00+01:00
1169;Generación medida Biogás;;;2074.387;2017-11-14T00:00:00+01:00
1169;Generación medida Biogás;;;2242.951;2017-11-15T00:00:00+01:00
1169;Generación medida Biogás;;;2343.766;2017-11-16T00:00:00+01:00
1169;Generación medida Biogás;;;2379.343;2017-11-17T00:00:00+01:00
1169;Generación medida Biogás;;;2202.886;2017-11-18T00:00:00+01:00
1169;Generación medida Biogás;;;2049.794;2017-11-19T00:00:00+01:00
1169;Generación medida Biogás;;;2067.768;2017-11-20T00:00:00+01:00
1169;Generación medida Biogás;;;2194.993;2017-11-21T00:00:00+01:00
1169;Generación medida Biogás;;;2145.872;2017-11-22T00:00:00+01:00
1169;Generación medida Biogás;;;2245.762;2017-11-23T00:00:00+01:00
1169;Generación medida Biogás;;;2287.54;2017-11-24T00:00:00+01:00
1169;Generación medida Biogás;;;2233.23;2017-11-25T00:00:00+01:00
1169;Generación medida Biogás;;;2104.111;2017-11-26T00:00:00+01:00
1169;Generación medida Biogás;;;2026.651;2017-11-27T00:00:00+01:00
1169;Generación medida Biogás;;;2266.815;2017-11-28T00:00:00+01:00
1169;Generación medida Biogás;;;2270.726;2017-11-29T00:00:00+01:00
1169;Generación medida Biogás;;;2246.03;2017-11-30T00:00:00+01:00
1169;Generación medida Biogás;;;2277.032;2017-12-01T00:00:00+01:00
1169;Generación medida Biogás;;;2221.111;2017-12-02T00:00:00+01:00
1169;Generación medida Biogás;;;2043.825;2017-12-03T00:00:00+01:00
1169;Generación medida Biogás;;;2077.38;2017-12-04T00:00:00+01:00
1169;Generación medida Biogás;;;2103.88;2017-12-05T00:00:00+01:00
1169;Generación medida Biogás;;;2250.833;2017-12-06T00:00:00+01:00
1169;Generación medida Biogás;;;2238.523;2017-12-07T00:00:00+01:00
1169;Generación medida Biogás;;;2327.334;2017-12-08T00:00:00+01:00
1169;Generación medida Biogás;;;2261.883;2017-12-09T00:00:00+01:00
1169;Generación medida Biogás;;;2026.308;2017-12-10T00:00:00+01:00
1169;Generación medida Biogás;;;1892.718;2017-12-11T00:00:00+01:00
1169;Generación medida Biogás;;;2034.698;2017-12-12T00:00:00+01:00
1169;Generación medida Biogás;;;2191.961;2017-12-13T00:00:00+01:00
1169;Generación medida Biogás;;;2247.506;2017-12-14T00:00:00+01:00
1169;Generación medida Biogás;;;2255.397;2017-12-15T00:00:00+01:00
1169;Generación medida Biogás;;;2176.446;2017-12-16T00:00:00+01:00
1169;Generación medida Biogás;;;2063.067;2017-12-17T00:00:00+01:00
1169;Generación medida Biogás;;;2064.532;2017-12-18T00:00:00+01:00
1169;Generación medida Biogás;;;2067.085;2017-12-19T00:00:00+01:00
1169;Generación medida Biogás;;;2157.052;2017-12-20T00:00:00+01:00
1169;Generación medida Biogás;;;2210.168;2017-12-21T00:00:00+01:00
1169;Generación medida Biogás;;;2273.607;2017-12-22T00:00:00+01:00
1169;Generación medida Biogás;;;2168.215;2017-12-23T00:00:00+01:00
1169;Generación medida Biogás;;;2021.283;2017-12-24T00:00:00+01:00
1169;Generación medida Biogás;;;1923.884;2017-12-25T00:00:00+01:00
1169;Generación medida Biogás;;;1872.233;2017-12-26T00:00:00+01:00
1169;Generación medida Biogás;;;1925.432;2017-12-27T00:00:00+01:00
1169;Generación medida Biogás;;;2030.992;2017-12-28T00:00:00+01:00
1169;Generación medida Biogás;;;1993.442;2017-12-29T00:00:00+01:00
1169;Generación medida Biogás;;;1890.213;2017-12-30T00:00:00+01:00
1169;Generación medida Biogás;;;1820.298;2017-12-31T00:00:00+01:00
1169;Generación medida Biogás;;;1692.369;2018-01-01T00:00:00+01:00
1169;Generación medida Biogás;;;1917.893;2018-01-02T00:00:00+01:00
1169;Generación medida Biogás;;;2014.848;2018-01-03T00:00:00+01:00
1169;Generación medida Biogás;;;2105.027;2018-01-04T00:00:00+01:00
1169;Generación medida Biogás;;;2168.801;2018-01-05T00:00:00+01:00
1169;Generación medida Biogás;;;2241.564;2018-01-06T00:00:00+01:00
1169;Generación medida Biogás;;;2011.008;2018-01-07T00:00:00+01:00
1169;Generación medida Biogás;;;1860.464;2018-01-08T00:00:00+01:00
1169;Generación medida Biogás;;;1972.213;2018-01-09T00:00:00+01:00
1169;Generación medida Biogás;;;2023.287;2018-01-10T00:00:00+01:00
1169;Generación medida Biogás;;;2102.418;2018-01-11T00:00:00+01:00
1169;Generación medida Biogás;;;2208.175;2018-01-12T00:00:00+01:00
1169;Generación medida Biogás;;;2287.433;2018-01-13T00:00:00+01:00
1169;Generación medida Biogás;;;2178.897;2018-01-14T00:00:00+01:00
1169;Generación medida Biogás;;;2074.069;2018-01-15T00:00:00+01:00
1169;Generación medida Biogás;;;2158.7;2018-01-16T00:00:00+01:00
1169;Generación medida Biogás;;;2211.36;2018-01-17T00:00:00+01:00
1169;Generación medida Biogás;;;2384.9;2018-01-18T00:00:00+01:00
1169;Generación medida Biogás;;;2345.852;2018-01-19T00:00:00+01:00
1169;Generación medida Biogás;;;2262.383;2018-01-20T00:00:00+01:00
1169;Generación medida Biogás;;;2184.404;2018-01-21T00:00:00+01:00
1169;Generación medida Biogás;;;2233.369;2018-01-22T00:00:00+01:00
1169;Generación medida Biogás;;;2244.583;2018-01-23T00:00:00+01:00
1169;Generación medida Biogás;;;2338.969;2018-01-24T00:00:00+01:00
1169;Generación medida Biogás;;;2261.309;2018-01-25T00:00:00+01:00
1169;Generación medida Biogás;;;2179.873;2018-01-26T00:00:00+01:00
1169;Generación medida Biogás;;;2181.884;2018-01-27T00:00:00+01:00
1169;Generación medida Biogás;;;2118.753;2018-01-28T00:00:00+01:00
1169;Generación medida Biogás;;;2056.981;2018-01-29T00:00:00+01:00
1169;Generación medida Biogás;;;2103.144;2018-01-30T00:00:00+01:00
